Sector,Year,Industry,Industry price change %,Max increase ticker (increase %),Max volume ticker (volume)
CAPITAL GOODS,2018,BUILDING PRODUCTS,7.8,PGTI (49.55),BW (309844000)
CAPITAL GOODS,2006,ELECTRICAL PRODUCTS,7.74,AMOT (65.54),TER (710469400)
CAPITAL GOODS,1992,STEEL/IRON ORE,7.69,IIIN (30.67),WOR (47562000)
CAPITAL GOODS,1996,AUTOMOTIVE AFTERMARKET,7.55,GPC (7.55),GPC (72761600)
CAPITAL GOODS,1991,AUTO PARTS:O.E.M.,7.47,MGA (610.53),HON (361769400)
CAPITAL GOODS,2005,TOOLS/HARDWARE,7.37,TTC (7.37),TTC (419875600)
CAPITAL GOODS,2009,CONSTRUCTION/AG EQUIPMENT/TRUCKS,7.36,MLR (120.39),CAT (3220300500)
CAPITAL GOODS,2006,AUTOMOTIVE AFTERMARKET,7.28,GPC (7.28),GPC (121632100)
CAPITAL GOODS,2018,ELECTRICAL PRODUCTS,7.25,RFIL (341.51),TER (480726800)
CAPITAL GOODS,1993,BUILDING MATERIALS,7.22,CRH (33.82),USG (19763400)
CAPITAL GOODS,2004,WHOLESALE DISTRIBUTORS,7.19,BXC (7.19),BXC (1123200)
CAPITAL GOODS,2015,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,7.09,PACB (68.12),A (644702100)
CAPITAL GOODS,2009,RAILROADS,6.97,GBX (44.57),TRN (718182400)
CAPITAL GOODS,2014,ELECTRICAL PRODUCTS,6.81,AMOT (86.24),TER (675397300)
CAPITAL GOODS,1979,AEROSPACE,6.74,UTX (9.55),BA (519620400)
CAPITAL GOODS,2016,ORDNANCE AND ACCESSORIES,6.73,AAXN (44.03),AOBC (589990100)
CAPITAL GOODS,2007,AUTO PARTS:O.E.M.,6.6,THRM (116.82),HON (1223173200)
CAPITAL GOODS,1984,AUTOMOTIVE AFTERMARKET,6.42,GPC (6.42),GPC (57204000)
CAPITAL GOODS,1991,POLLUTION CONTROL EQUIPMENT,6.4,CECE (224.96),DCI (121073600)
CAPITAL GOODS,1987,FLUID CONTROLS,6.31,GRC (15.71),GGG (177213000)
CAPITAL GOODS,1991,TOOLS/HARDWARE,6.25,TTC (6.25),TTC (118059200)
CAPITAL GOODS,2001,MARINE TRANSPORTATION,6.09,GD (6.1),GD (586786800)
CAPITAL GOODS,2018,INDUSTRIAL MACHINERY/COMPONENTS,6.02,VICR (183.69),DE (447092500)
CAPITAL GOODS,2002,STEEL/IRON ORE,6.01,IIIN (54.72),SID (635628000)
CAPITAL GOODS,1982,INDUSTRIAL MACHINERY/COMPONENTS,6.01,CUB (73.98),DE (258884400)
CAPITAL GOODS,2006,ELECTRONIC COMPONENTS,5.95,IIVI (67.41),KLAC (1063575100)
CAPITAL GOODS,1996,ELECTRONIC COMPONENTS,5.91,IIVI (138.64),KLAC (516326600)
CAPITAL GOODS,1995,AUTO PARTS:O.E.M.,5.9,LCII (67.16),GNTX (506308800)
CAPITAL GOODS,1988,FLUID CONTROLS,5.83,FLS (66.67),FLS (75879000)
CAPITAL GOODS,2011,RAILROADS,5.76,WAB (31.68),TRN (477911600)
CAPITAL GOODS,2018,MISCELLANEOUS,5.67,KZIA (5.67),KZIA (3854000)
CAPITAL GOODS,1979,AUTO MANUFACTURING,5.62,NAV (6.1),F (705598400)
CAPITAL GOODS,1992,AUTOMOTIVE AFTERMARKET,5.43,GPC (5.43),GPC (54424700)
CAPITAL GOODS,1995,MILITARY/GOVERNMENT/TECHNICAL,5.34,DCO (97.5),LMT (214586600)
CAPITAL GOODS,1977,AEROSPACE,5.33,BA (26.4),BA (386320000)
CAPITAL GOODS,1970,AUTO MANUFACTURING,5.26,NAV (5.26),NAV (370400)
CAPITAL GOODS,1994,METAL FABRICATIONS,5.11,WIRE (60.92),ARNC (391154500)
CAPITAL GOODS,2003,AUTOMOTIVE AFTERMARKET,5.03,GPC (5.03),GPC (114356900)
CAPITAL GOODS,2002,MARINE TRANSPORTATION,4.9,MPX (118.89),GD (834550000)
CAPITAL GOODS,2006,TOOLS/HARDWARE,4.81,TTC (4.81),TTC (316772000)
CAPITAL GOODS,2005,INDUSTRIAL SPECIALTIES,4.72,BOOM (416.7),BOOM (743222500)
CAPITAL GOODS,2010,MARINE TRANSPORTATION,4.71,MPX (34.82),GD (530806100)
CAPITAL GOODS,1986,INDUSTRIAL MACHINERY/COMPONENTS,4.64,ARTW (150.0),DE (283990800)
CAPITAL GOODS,1985,INDUSTRIAL MACHINERY/COMPONENTS,4.62,MTSC (60.98),DE (238113000)
CAPITAL GOODS,1988,INDUSTRIAL SPECIALTIES,4.58,MTRN (6.53),PII (21980400)
CAPITAL GOODS,2012,AEROSPACE,4.52,TATT (35.44),BA (1099148500)
CAPITAL GOODS,1994,INDUSTRIAL MACHINERY/COMPONENTS,4.51,CGNX (87.27),DE (773944200)
CAPITAL GOODS,1994,INDUSTRIAL SPECIALTIES,4.5,NTIC (57.45),PII (39618000)
CAPITAL GOODS,1997,ELECTRICAL PRODUCTS,4.45,APH (153.13),TER (633776200)
CAPITAL GOODS,1995,STEEL/IRON ORE,4.44,ROCK (10.23),WOR (70318300)
CAPITAL GOODS,1997,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,4.44,AXDX (27.06),WAT (119061200)
CAPITAL GOODS,2018,ENGINEERING & CONSTRUCTION,4.39,FIX (30.57),PWR (233225500)
CAPITAL GOODS,1999,FLUID CONTROLS,4.35,IEX (22.73),ITT (463397700)
CAPITAL GOODS,2010,BUILDING PRODUCTS,4.33,PGTI (15.57),GFF (54737300)
CAPITAL GOODS,2010,STEEL/IRON ORE,4.31,WOR (34.6),GGB (1689310900)
CAPITAL GOODS,2007,ENGINEERING & CONSTRUCTION,4.29,PWR (36.95),PWR (488193900)
CAPITAL GOODS,1988,CONSTRUCTION/AG EQUIPMENT/TRUCKS,4.27,ASTE (9.68),CAT (671249600)
CAPITAL GOODS,2007,STEEL/IRON ORE,4.23,SID (200.47),SID (1744152000)
CAPITAL GOODS,2018,POLLUTION CONTROL EQUIPMENT,4.21,CECE (62.79),DCI (71774200)
CAPITAL GOODS,1989,ELECTRONIC COMPONENTS,4.14,CYBE (62.96),KLAC (129362400)
CAPITAL GOODS,2001,ORDNANCE AND ACCESSORIES,4.09,AOBC (412.16),AAXN (99783600)
CAPITAL GOODS,1978,METAL FABRICATIONS,4.09,ARNC (4.09),ARNC (97567300)
CAPITAL GOODS,2005,STEEL/IRON ORE,4.06,GGB (43.63),SID (1287566400)
CAPITAL GOODS,1999,AEROSPACE,3.91,TATT (101.92),BA (857093700)
CAPITAL GOODS,1993,CONTAINERS/PACKAGING,3.89,WMS (27.78),WMS (462001737)
CAPITAL GOODS,1994,MILITARY/GOVERNMENT/TECHNICAL,3.82,DCO (45.45),LMT (111644400)
CAPITAL GOODS,2005,HOMEBUILDING,3.68,BZH (50.34),TOL (1186034200)
CAPITAL GOODS,2006,BUILDING MATERIALS,3.67,CPSH (40.19),CX (1137480000)
CAPITAL GOODS,2005,AUTO MANUFACTURING,3.65,OSK (32.08),F (3408234400)
CAPITAL GOODS,1994,TOOLS/HARDWARE,3.6,TTC (3.6),TTC (136760000)
CAPITAL GOODS,2002,MILITARY/GOVERNMENT/TECHNICAL,3.58,DCO (35.47),LMT (733945500)
CAPITAL GOODS,1991,INDUSTRIAL SPECIALTIES,3.55,BOOM (88.24),PII (31579200)
CAPITAL GOODS,2005,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,3.47,ILMN (52.1),A (1058552100)
CAPITAL GOODS,1996,FLUID CONTROLS,3.39,GGG (19.51),ITT (686807000)
CAPITAL GOODS,1996,RAILROADS,3.31,WAB (21.69),TRN (109636800)
CAPITAL GOODS,1996,INDUSTRIAL SPECIALTIES,3.24,BOOM (233.33),PII (88786000)
CAPITAL GOODS,2010,MILITARY/GOVERNMENT/TECHNICAL,3.06,ATRO (127.27),LMT (660164100)
CAPITAL GOODS,2012,AUTOMOTIVE AFTERMARKET,3.03,GPC (3.03),GPC (211760200)
CAPITAL GOODS,1970,CONSTRUCTION/AG EQUIPMENT/TRUCKS,3.01,CAT (3.01),CAT (64997600)
CAPITAL GOODS,1997,AUTO PARTS:O.E.M.,2.8,SMP (61.16),HON (336339200)
CAPITAL GOODS,2018,AUTOMOTIVE AFTERMARKET,2.64,GPC (2.64),GPC (141173800)
CAPITAL GOODS,1996,ORDNANCE AND ACCESSORIES,2.6,RGR (34.2),RGR (23324700)
CAPITAL GOODS,2006,INDUSTRIAL MACHINERY/COMPONENTS,2.56,CODA (150.0),DE (1190226600)
CAPITAL GOODS,1993,FLUID CONTROLS,2.52,GGG (57.3),GGG (52586400)
CAPITAL GOODS,1987,ELECTRICAL PRODUCTS,2.5,IIN (96.15),TER (116170800)
CAPITAL GOODS,1992,ELECTRONIC COMPONENTS,2.49,PRCP (10.71),KLAC (114355200)
CAPITAL GOODS,1988,INDUSTRIAL MACHINERY/COMPONENTS,2.44,HURC (162.07),DE (562281000)
CAPITAL GOODS,2015,MARINE TRANSPORTATION,2.44,HII (13.35),GD (366060100)
CAPITAL GOODS,1997,ORDNANCE AND ACCESSORIES,2.43,NPK (5.5),RGR (16001200)
CAPITAL GOODS,2018,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,2.42,EYPT (88.18),A (427371500)
CAPITAL GOODS,1973,INDUSTRIAL MACHINERY/COMPONENTS,2.38,DE (12.85),DE (179779200)
CAPITAL GOODS,2001,AUTO MANUFACTURING,2.36,SPAR (210.3),F (1452448600)
CAPITAL GOODS,2012,STEEL/IRON ORE,2.32,WOR (50.06),GGB (1826537500)
CAPITAL GOODS,1981,BUILDING MATERIALS,2.29,USG (2.29),USG (367200)
CAPITAL GOODS,1987,STEEL/IRON ORE,2.27,WOR (2.27),WOR (73765600)
CAPITAL GOODS,1989,STEEL/IRON ORE,2.22,WOR (2.22),WOR (58614400)
CAPITAL GOODS,1995,AUTO MANUFACTURING,2.18,OSK (41.86),F (2344735400)
CAPITAL GOODS,2014,TOOLS/HARDWARE,1.87,TTC (1.87),TTC (108924600)
CAPITAL GOODS,1984,ELECTRICAL PRODUCTS,1.85,IIN (40.62),MEI (21204700)
CAPITAL GOODS,1976,MILITARY/GOVERNMENT/TECHNICAL,1.79,DCO (1.79),DCO (1023200)
CAPITAL GOODS,2012,ELECTRICAL PRODUCTS,1.73,AEHR (44.07),TER (817707300)
CAPITAL GOODS,1988,MEDICAL SPECIALITIES,1.56,KEQU (1.56),KEQU (175100)
CAPITAL GOODS,2001,RAILROADS,1.5,TRN (13.21),TRN (107658800)
CAPITAL GOODS,1983,AUTOMOTIVE AFTERMARKET,1.41,GPC (1.41),GPC (75232900)
CAPITAL GOODS,1985,FLUID CONTROLS,1.29,GGG (88.1),GGG (177566700)
CAPITAL GOODS,1980,POLLUTION CONTROL EQUIPMENT,1.26,DCI (12.16),DCI (33820800)
CAPITAL GOODS,2014,ELECTRONIC COMPONENTS,1.15,CYBE (50.39),KLAC (398381700)
CAPITAL GOODS,1999,METAL FABRICATIONS,1.15,ARNC (125.08),ARNC (439009400)
CAPITAL GOODS,2014,BUILDING MATERIALS,1.05,USCR (26.61),CX (3270518700)
CAPITAL GOODS,1995,POLLUTION CONTROL EQUIPMENT,1.03,CECE (55.56),DCI (62624800)
CAPITAL GOODS,2012,ELECTRONIC COMPONENTS,0.9,PRCP (21.9),KLAC (598048000)
CAPITAL GOODS,2005,AUTOMOTIVE AFTERMARKET,0.69,GPC (0.69),GPC (97210700)
CAPITAL GOODS,1993,MEDICAL SPECIALITIES,0.68,KEQU (17.24),MSON (3483700)
CAPITAL GOODS,1999,BUILDING MATERIALS,0.68,CRH (22.22),CX (81654000)
CAPITAL GOODS,1996,AUTO PARTS:O.E.M.,0.65,APOG (137.31),GNTX (513350400)
CAPITAL GOODS,2011,AEROSPACE,0.65,HEI (40.17),BA (1411183400)
CAPITAL GOODS,2011,MILITARY/GOVERNMENT/TECHNICAL,0.64,ATRO (62.77),LMT (647989500)
CAPITAL GOODS,2001,MISCELLANEOUS,0.63,KZIA (0.63),KZIA (2477500)
CAPITAL GOODS,2011,ELECTRONIC COMPONENTS,0.57,KLAC (24.52),KLAC (743404300)
CAPITAL GOODS,2000,TOOLS/HARDWARE,0.51,TTC (0.51),TTC (187678400)
CAPITAL GOODS,1988,MARINE TRANSPORTATION,0.5,GD (0.5),GD (170768800)
CAPITAL GOODS,2002,AUTO PARTS:O.E.M.,0.48,THRM (144.14),HON (1009896200)
CAPITAL GOODS,1993,ORDNANCE AND ACCESSORIES,0.31,RGR (27.56),RGR (12659200)
CAPITAL GOODS,1972,AUTO PARTS:O.E.M.,0.0,HON (0.0),HON (30475100)
CAPITAL GOODS,1988,HOMEBUILDING,0.0,KBH (55.22),PHM (74852800)
CAPITAL GOODS,1999,MISCELLANEOUS,0.0,KZIA (0.0),KZIA (103500)
CAPITAL GOODS,1990,STEEL/IRON ORE,0.0,WOR (0.0),WOR (43022500)
CAPITAL GOODS,2014,ENGINEERING & CONSTRUCTION,-0.04,IESC (40.55),PWR (435819800)
CAPITAL GOODS,2015,CONTAINERS/PACKAGING,-0.23,WMS (4.84),WMS (91791800)
CAPITAL GOODS,1971,AEROSPACE,-0.34,BA (26.27),BA (292250600)
CAPITAL GOODS,1981,METAL FABRICATIONS,-0.41,VMI (51.16),ARNC (91141900)
CAPITAL GOODS,2002,ORDNANCE AND ACCESSORIES,-0.53,AOBC (134.57),AAXN (232969200)
CAPITAL GOODS,2005,MARINE TRANSPORTATION,-0.54,GD (11.79),GD (427810800)
CAPITAL GOODS,1992,AUTO MANUFACTURING,-0.57,F (47.21),F (2164820200)
CAPITAL GOODS,2017,AUTOMOTIVE AFTERMARKET,-0.65,GPC (-0.65),GPC (211568300)
CAPITAL GOODS,2018,METAL FABRICATIONS,-0.65,NFEC (314.56),ARNC (672129300)
CAPITAL GOODS,1973,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-0.74,CAT (-0.74),CAT (94832000)
CAPITAL GOODS,1998,AUTOMOTIVE AFTERMARKET,-0.74,GPC (-0.74),GPC (69328100)
CAPITAL GOODS,1985,METAL FABRICATIONS,-0.83,HSC (43.01),ARNC (217596100)
CAPITAL GOODS,2005,ELECTRONIC COMPONENTS,-1.0,KLAC (8.9),KLAC (1236914800)
CAPITAL GOODS,2000,METAL FABRICATIONS,-1.05,GIFI (91.45),ARNC (455491100)
CAPITAL GOODS,2015,AUTO PARTS:O.E.M.,-1.09,CPS (33.75),HON (777193800)
CAPITAL GOODS,1994,AUTO MANUFACTURING,-1.13,TM (30.86),F (2280873500)
CAPITAL GOODS,2015,ELECTRONIC COMPONENTS,-1.14,IIVI (37.08),KLAC (424300300)
CAPITAL GOODS,1980,SPECIALTY CHEMICALS,-1.2,RAVN (-1.2),RAVN (3796000)
CAPITAL GOODS,2014,AEROSPACE,-1.2,TXT (16.04),BA (1093103800)
CAPITAL GOODS,2009,ENGINEERING & CONSTRUCTION,-1.29,EME (16.1),PWR (756785100)
CAPITAL GOODS,1987,TOOLS/HARDWARE,-1.36,TTC (-1.36),TTC (91124800)
CAPITAL GOODS,1985,MARINE TRANSPORTATION,-1.43,GD (-1.43),GD (281454400)
CAPITAL GOODS,1990,ORDNANCE AND ACCESSORIES,-1.46,NPK (3.16),RGR (8522400)
CAPITAL GOODS,1998,AEROSPACE,-1.61,HEI (66.12),BA (1136577500)
CAPITAL GOODS,2007,ELECTRONIC COMPONENTS,-1.64,PRCP (25.21),KLAC (1079529700)
CAPITAL GOODS,1996,HOMEBUILDING,-1.73,MTH (66.67),PHM (153213600)
CAPITAL GOODS,2016,CONTAINERS/PACKAGING,-1.73,UFPT (6.31),WMS (91614300)
CAPITAL GOODS,1998,AUTO PARTS:O.E.M.,-1.78,GNTX (51.66),HON (370046700)
CAPITAL GOODS,1987,SPECIALTY CHEMICALS,-1.82,RAVN (-1.82),RAVN (15444000)
CAPITAL GOODS,1984,BUILDING MATERIALS,-1.86,USG (-1.86),USG (937800)
CAPITAL GOODS,1992,BUILDING PRODUCTS,-2.0,GFF (-2.0),GFF (33979300)
CAPITAL GOODS,1987,ELECTRONIC COMPONENTS,-2.03,KLAC (1.85),KLAC (124797600)
CAPITAL GOODS,1983,HOMEBUILDING,-2.06,MDC (1.06),MDC (21330600)
CAPITAL GOODS,1988,AUTOMOTIVE AFTERMARKET,-2.07,GPC (-2.07),GPC (66054500)
CAPITAL GOODS,2011,FLUID CONTROLS,-2.37,CFX (51.89),ITT (1122083600)
CAPITAL GOODS,1988,ELECTRONIC COMPONENTS,-2.4,IIVI (90.63),KLAC (94920000)
CAPITAL GOODS,1984,ELECTRONIC COMPONENTS,-2.43,KLAC (-2.43),KLAC (60818000)
CAPITAL GOODS,2011,TOOLS/HARDWARE,-2.48,TTC (-2.48),TTC (204950400)
CAPITAL GOODS,1987,AUTO MANUFACTURING,-2.48,F (30.8),F (3031359600)
CAPITAL GOODS,1988,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,-2.48,BIO (7.94),PKI (51754800)
CAPITAL GOODS,2007,AUTOMOTIVE AFTERMARKET,-2.63,GPC (-2.63),GPC (154169600)
CAPITAL GOODS,1995,SPECIALTY CHEMICALS,-2.67,RAVN (-2.67),RAVN (17774400)
CAPITAL GOODS,2004,MILITARY/GOVERNMENT/TECHNICAL,-2.74,AJRD (70.84),LMT (591655500)
CAPITAL GOODS,1998,MILITARY/GOVERNMENT/TECHNICAL,-2.77,ATRO (8.59),LMT (365981600)
CAPITAL GOODS,2015,INDUSTRIAL MACHINERY/COMPONENTS,-2.86,TAYD (57.14),DHR (902002000)
CAPITAL GOODS,2017,POLLUTION CONTROL EQUIPMENT,-2.87,DCI (15.83),DCI (118622400)
CAPITAL GOODS,1997,CONTAINERS/PACKAGING,-2.92,WMS (21.3),WMS (319962369)
CAPITAL GOODS,1986,MARINE TRANSPORTATION,-3.04,GD (-3.04),GD (247963200)
CAPITAL GOODS,2000,BUILDING PRODUCTS,-3.08,GFF (-3.08),GFF (17043700)
CAPITAL GOODS,2016,BUILDING PRODUCTS,-3.09,GFF (53.04),VSLR (227125500)
CAPITAL GOODS,1987,AUTO PARTS:O.E.M.,-3.09,IR (55.02),HON (555229500)
CAPITAL GOODS,2010,ENGINEERING & CONSTRUCTION,-3.22,EME (3.95),PWR (683284900)
CAPITAL GOODS,1998,METAL FABRICATIONS,-3.23,MINI (82.98),ARNC (429965000)
CAPITAL GOODS,2015,MISCELLANEOUS,-3.24,KZIA (-3.24),KZIA (104512000)
CAPITAL GOODS,2010,HOMEBUILDING,-3.25,MHO (42.8),PHM (2047148200)
CAPITAL GOODS,2014,INDUSTRIAL MACHINERY/COMPONENTS,-3.27,ABAX (41.86),DHR (966088800)
CAPITAL GOODS,2004,ELECTRONIC COMPONENTS,-3.36,IIVI (65.2),KLAC (1764824400)
CAPITAL GOODS,2006,BUILDING PRODUCTS,-3.44,GFF (6.21),GFF (62790000)
CAPITAL GOODS,1984,HOMEBUILDING,-3.48,HOV (14.29),MDC (8414500)
CAPITAL GOODS,1993,SPECIALTY CHEMICALS,-3.49,RAVN (-3.49),RAVN (18656800)
CAPITAL GOODS,2002,FLUID CONTROLS,-3.51,ITT (19.82),ITT (758940900)
CAPITAL GOODS,1990,ELECTRICAL PRODUCTS,-3.53,XCRA (47.62),TER (57386400)
CAPITAL GOODS,1996,ELECTRICAL PRODUCTS,-3.57,RFIL (311.11),APH (599345600)
CAPITAL GOODS,2011,INDUSTRIAL MACHINERY/COMPONENTS,-3.6,NEON (171.43),DHR (1304704800)
CAPITAL GOODS,2009,AUTOMOTIVE AFTERMARKET,-3.61,GPC (-3.61),GPC (290779100)
CAPITAL GOODS,1994,RAILROADS,-3.62,GBX (14.78),TRN (137391600)
CAPITAL GOODS,2018,AUTO PARTS:O.E.M.,-3.63,THRM (52.89),HON (476790500)
CAPITAL GOODS,2007,AUTO MANUFACTURING,-3.65,NAV (59.36),F (11462304400)
CAPITAL GOODS,1987,INDUSTRIAL MACHINERY/COMPONENTS,-3.73,ARTW (100.0),DE (532617600)
CAPITAL GOODS,1995,ORDNANCE AND ACCESSORIES,-3.82,RGR (-2.67),RGR (12741800)
CAPITAL GOODS,1987,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,-3.86,PKI (17.7),PKI (71472000)
CAPITAL GOODS,1970,AUTO PARTS:O.E.M.,-3.98,HON (-3.98),HON (30081100)
CAPITAL GOODS,1981,POLLUTION CONTROL EQUIPMENT,-4.08,DCI (12.73),DCI (54796800)
CAPITAL GOODS,1983,TOOLS/HARDWARE,-4.12,TTC (-4.12),TTC (87414400)
CAPITAL GOODS,1994,MARINE TRANSPORTATION,-4.13,GD (-4.13),GD (175124000)
CAPITAL GOODS,1992,HOMEBUILDING,-4.15,MDC (135.71),PHM (260862400)
CAPITAL GOODS,2001,CONTAINERS/PACKAGING,-4.18,WMS (-0.31),WMS (106585800)
CAPITAL GOODS,1986,AUTO PARTS:O.E.M.,-4.25,SUP (21.25),HON (506423000)
CAPITAL GOODS,1994,BUILDING PRODUCTS,-4.29,GFF (-4.29),GFF (22204900)
CAPITAL GOODS,1981,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-4.31,CAT (-4.31),CAT (165172000)
CAPITAL GOODS,1977,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-4.36,CAT (-4.36),CAT (157321600)
CAPITAL GOODS,1997,SPECIALTY CHEMICALS,-4.44,RAVN (-4.44),RAVN (15848800)
CAPITAL GOODS,1998,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,-4.54,WAT (132.28),WAT (132782400)
CAPITAL GOODS,1994,SPECIALTY CHEMICALS,-4.76,RAVN (-4.76),RAVN (12614400)
CAPITAL GOODS,2012,ORDNANCE AND ACCESSORIES,-4.91,AOBC (87.97),AOBC (548380600)
CAPITAL GOODS,1994,AUTOMOTIVE AFTERMARKET,-4.95,GPC (-4.95),GPC (53084700)
CAPITAL GOODS,2012,POLLUTION CONTROL EQUIPMENT,-4.96,CECE (77.68),DCI (148534200)
CAPITAL GOODS,2010,BUILDING MATERIALS,-4.96,CPSH (32.14),CX (3321987600)
CAPITAL GOODS,1982,AUTO PARTS:O.E.M.,-5.03,SUP (93.1),IR (205144300)
CAPITAL GOODS,2015,ELECTRICAL PRODUCTS,-5.17,OLED (94.64),TER (526305000)
CAPITAL GOODS,2011,SPECIALTY CHEMICALS,-5.21,RAVN (28.53),RAVN (28834600)
CAPITAL GOODS,2005,ELECTRICAL PRODUCTS,-5.25,IIN (94.5),TER (695067900)
CAPITAL GOODS,2012,CONTAINERS/PACKAGING,-5.29,UFPT (20.75),WMS (209749414)
CAPITAL GOODS,2013,WHOLESALE DISTRIBUTORS,-5.39,WAIR (63.83),WAIR (72715500)
CAPITAL GOODS,2015,STEEL/IRON ORE,-5.61,ROCK (59.5),GGB (1418131600)
CAPITAL GOODS,1997,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-5.69,TEX (135.0),CAT (702990600)
CAPITAL GOODS,1985,INDUSTRIAL SPECIALTIES,-5.73,MTRN (0.37),MTRN (9671000)
CAPITAL GOODS,2015,BUILDING MATERIALS,-5.78,USCR (77.13),CX (3535744900)
CAPITAL GOODS,1986,MILITARY/GOVERNMENT/TECHNICAL,-6.07,ATRO (17.86),LMT (299734600)
CAPITAL GOODS,2002,BUILDING PRODUCTS,-6.07,GFF (-6.07),GFF (38793400)
CAPITAL GOODS,2014,FLUID CONTROLS,-6.12,XYL (11.45),FLS (283919100)
CAPITAL GOODS,2014,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-6.2,PLOW (29.1),CAT (1257564200)
CAPITAL GOODS,2002,BUILDING MATERIALS,-6.22,USG (38.75),CX (421550900)
CAPITAL GOODS,1984,AUTO PARTS:O.E.M.,-6.41,MOD (25.99),IR (186296700)
CAPITAL GOODS,1998,ORDNANCE AND ACCESSORIES,-6.43,NPK (6.73),RGR (13024300)
CAPITAL GOODS,1989,FLUID CONTROLS,-6.47,FLS (15.45),FLS (75177600)
CAPITAL GOODS,2011,STEEL/IRON ORE,-6.55,HAYN (27.72),GGB (2321827200)
CAPITAL GOODS,1973,MILITARY/GOVERNMENT/TECHNICAL,-6.67,DCO (-6.67),DCO (324900)
CAPITAL GOODS,1994,ORDNANCE AND ACCESSORIES,-6.7,RGR (16.41),RGR (11154400)
CAPITAL GOODS,1994,AUTO PARTS:O.E.M.,-6.97,LDL (54.76),GNTX (613918400)
CAPITAL GOODS,1995,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-6.99,MLR (65.0),CAT (881000400)
CAPITAL GOODS,2015,AUTO MANUFACTURING,-7.05,WKHS (384.37),F (6985340900)
CAPITAL GOODS,2018,AUTO MANUFACTURING,-7.17,FSS (30.77),F (6925457600)
CAPITAL GOODS,2002,METAL FABRICATIONS,-7.28,VMI (30.38),ARNC (437047900)
CAPITAL GOODS,2011,INDUSTRIAL SPECIALTIES,-7.44,PII (44.3),PII (234713100)
CAPITAL GOODS,2004,INDUSTRIAL MACHINERY/COMPONENTS,-7.65,HURC (230.0),DHR (994659100)
CAPITAL GOODS,1985,HOMEBUILDING,-7.84,HOV (26.42),PHM (60381600)
CAPITAL GOODS,1979,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-7.89,CAT (-7.89),CAT (155524000)
CAPITAL GOODS,2011,HOMEBUILDING,-8.04,TOL (4.5),PHM (2571372200)
CAPITAL GOODS,1977,AUTO MANUFACTURING,-8.14,F (-6.63),F (651228800)
CAPITAL GOODS,1992,INDUSTRIAL MACHINERY/COMPONENTS,-8.16,AAON (40.0),DE (430789200)
CAPITAL GOODS,2002,RAILROADS,-8.17,WAB (14.24),TRN (215063800)
CAPITAL GOODS,2011,ENGINEERING & CONSTRUCTION,-8.17,PWR (7.49),PWR (570053400)
CAPITAL GOODS,2007,ORDNANCE AND ACCESSORIES,-8.43,AAXN (82.15),AAXN (637236700)
CAPITAL GOODS,1997,ELECTRONIC COMPONENTS,-8.48,CYBE (68.13),KLAC (1228263000)
CAPITAL GOODS,1981,INDUSTRIAL MACHINERY/COMPONENTS,-8.5,CUB (115.79),DE (147585600)
CAPITAL GOODS,1984,METAL FABRICATIONS,-8.63,CR (16.67),ARNC (244197100)
CAPITAL GOODS,2006,WHOLESALE DISTRIBUTORS,-8.69,BXC (-8.69),BXC (5041300)
CAPITAL GOODS,2018,TOOLS/HARDWARE,-8.73,TTC (-8.73),TTC (85019100)
CAPITAL GOODS,1984,SPECIALTY CHEMICALS,-8.85,RAVN (-8.85),RAVN (16062400)
CAPITAL GOODS,1985,RAILROADS,-8.96,TRN (-8.96),TRN (42593400)
CAPITAL GOODS,2015,AEROSPACE,-9.16,TATT (16.54),UTX (1139501600)
CAPITAL GOODS,1981,AUTO PARTS:O.E.M.,-9.25,APOG (32.18),IR (137816900)
CAPITAL GOODS,2004,ELECTRICAL PRODUCTS,-9.31,AMOT (84.18),TER (810690200)
CAPITAL GOODS,2005,AUTO PARTS:O.E.M.,-9.32,LCII (55.49),HON (960923800)
CAPITAL GOODS,1984,FLUID CONTROLS,-9.33,GRC (7.29),GGG (115428900)
CAPITAL GOODS,1986,CONSTRUCTION/AG EQUIPMENT/TRUCKS,-9.44,CAT (-3.31),CAT (731091200)
CAPITAL GOODS,1993,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS,-9.57,COHR (21.43),PKI (59905400)
CAPITAL GOODS,1989,INDUSTRIAL SPECIALTIES,-9.73,BOOM (350.0),PII (47276400)
CAPITAL GOODS,1989,MILITARY/GOVERNMENT/TECHNICAL,-9.85,DCO (100.0),LMT (234521400)
